"Dist Code","Year","State Code","State Name","Dist Name","Crop Name","Area (1000 ha)","Production (1000 tons)","Yield (Kg per ha)"
224,2009,12,"Uttar Pradesh","Azamgarh","Rice",286.76,477.82,1666.27
224,2009,12,"Uttar Pradesh","Azamgarh","Wheat",326.14,825.53,2531.21
224,2010,12,"Uttar Pradesh","Azamgarh","Barley",5.24,13.46,2569.0
224,2010,12,"Uttar Pradesh","Azamgarh","Maize",7.19,11.2,1557.72
224,2010,12,"Uttar Pradesh","Azamgarh","Rice",299.36,596.0,1990.91
224,2010,12,"Uttar Pradesh","Azamgarh","Wheat",327.84,919.37,2804.33
224,2011,12,"Uttar Pradesh","Azamgarh","Barley",5.16,12.33,2390.0
224,2011,12,"Uttar Pradesh","Azamgarh","Maize",7.02,10.7,1524.22
224,2011,12,"Uttar Pradesh","Azamgarh","Rice",298.23,678.51,2275.12
224,2011,12,"Uttar Pradesh","Azamgarh","Wheat",327.06,954.77,2919.25
224,2012,12,"Uttar Pradesh","Azamgarh","Barley",5.3,13.83,2609.0
224,2012,12,"Uttar Pradesh","Azamgarh","Maize",7.31,13.1,1792.07
224,2012,12,"Uttar Pradesh","Azamgarh","Rice",295.37,634.34,2147.61
224,2012,12,"Uttar Pradesh","Azamgarh","Wheat",330.58,1008.85,3051.76
224,2013,12,"Uttar Pradesh","Azamgarh","Barley",6.15,15.44,2511.0
224,2013,12,"Uttar Pradesh","Azamgarh","Maize",6.81,13.34,1958.88
224,2013,12,"Uttar Pradesh","Azamgarh","Rice",305.06,662.6,2172.03
224,2013,12,"Uttar Pradesh","Azamgarh","Wheat",325.69,1004.07,3082.9
224,2014,12,"Uttar Pradesh","Azamgarh","Barley",5.36,7.18,1340.0
224,2014,12,"Uttar Pradesh","Azamgarh","Maize",7.51,14.07,1873.5
224,2014,12,"Uttar Pradesh","Azamgarh","Rice",293.74,560.61,1908.52
224,2014,12,"Uttar Pradesh","Azamgarh","Wheat",339.0,715.04,2109.26
224,2015,12,"Uttar Pradesh","Azamgarh","Barley",5.04,12.4,2460.0
224,2015,12,"Uttar Pradesh","Azamgarh","Maize",6.27,10.51,1676.24
224,2015,12,"Uttar Pradesh","Azamgarh","Rice",292.99,533.16,1819.72
224,2015,12,"Uttar Pradesh","Azamgarh","Wheat",324.1,863.01,2662.79
224,2016,12,"Uttar Pradesh","Azamgarh","Barley",4.8,9.79,2039.0
224,2016,12,"Uttar Pradesh","Azamgarh","Maize",7.24,11.73,1619.72
224,2016,12,"Uttar Pradesh","Azamgarh","Rice",299.17,676.36,2260.81
224,2016,12,"Uttar Pradesh","Azamgarh","Wheat",326.75,1093.74,3347.35
224,2017,12,"Uttar Pradesh","Azamgarh","Barley",3.26,8.26,2534.0
224,2017,12,"Uttar Pradesh","Azamgarh","Maize",6.44,10.81,1679.25
224,2017,12,"Uttar Pradesh","Azamgarh","Rice",307.36,730.13,2375.45
224,2017,12,"Uttar Pradesh","Azamgarh","Wheat",330.47,1161.7,3515.33
225,1966,12,"Uttar Pradesh","Lucknow","Barley",10.7,12.0,1122.0
225,1966,12,"Uttar Pradesh","Lucknow","Maize",6.6,5.3,803.03
225,1966,12,"Uttar Pradesh","Lucknow","Rice",20.1,29.2,1452.74
225,1966,12,"Uttar Pradesh","Lucknow","Wheat",46.6,46.5,997.85
225,1967,12,"Uttar Pradesh","Lucknow","Barley",11.7,13.0,1111.0
225,1967,12,"Uttar Pradesh","Lucknow","Maize",8.8,4.5,511.36
225,1967,12,"Uttar Pradesh","Lucknow","Rice",37.7,29.4,779.84
225,1967,12,"Uttar Pradesh","Lucknow","Wheat",50.2,56.1,1117.53
225,1968,12,"Uttar Pradesh","Lucknow","Barley",11.2,7.2,643.0
225,1968,12,"Uttar Pradesh","Lucknow","Maize",9.3,5.4,580.65
225,1968,12,"Uttar Pradesh","Lucknow","Rice",40.0,29.2,730.0
225,1968,12,"Uttar Pradesh","Lucknow","Wheat",48.7,46.2,948.67
225,1969,12,"Uttar Pradesh","Lucknow","Barley",10.6,9.3,877.0
225,1969,12,"Uttar Pradesh","Lucknow","Maize",9.4,9.9,1053.19
225,1969,12,"Uttar Pradesh","Lucknow","Rice",37.3,29.1,780.16
225,1969,12,"Uttar Pradesh","Lucknow","Wheat",55.0,59.4,1080.0
225,1970,12,"Uttar Pradesh","Lucknow","Barley",9.3,7.7,828.0
225,1970,12,"Uttar Pradesh","Lucknow","Maize",8.9,12.2,1370.79
225,1970,12,"Uttar Pradesh","Lucknow","Rice",39.3,29.1,740.46
225,1970,12,"Uttar Pradesh","Lucknow","Wheat",53.7,66.2,1232.77
225,1972,12,"Uttar Pradesh","Lucknow","Barley",7.8,7.4,949.0
225,1972,12,"Uttar Pradesh","Lucknow","Maize",8.2,7.0,853.66
225,1972,12,"Uttar Pradesh","Lucknow","Rice",37.4,22.5,601.6
225,1972,12,"Uttar Pradesh","Lucknow","Wheat",56.1,53.1,946.52
225,1974,12,"Uttar Pradesh","Lucknow","Barley",7.3,6.8,932.0
225,1974,12,"Uttar Pradesh","Lucknow","Maize",7.0,4.1,585.71
225,1974,12,"Uttar Pradesh","Lucknow","Rice",42.1,31.5,748.22
225,1974,12,"Uttar Pradesh","Lucknow","Wheat",58.9,67.4,1144.31
225,1975,12,"Uttar Pradesh","Lucknow","Barley",8.1,9.7,1198.0
225,1975,12,"Uttar Pradesh","Lucknow","Maize",7.0,2.1,300.0
225,1975,12,"Uttar Pradesh","Lucknow","Rice",41.0,34.8,848.78
225,1975,12,"Uttar Pradesh","Lucknow","Wheat",59.5,70.2,1179.83
225,1976,12,"Uttar Pradesh","Lucknow","Barley",0.0,0.0,0.0
225,1976,12,"Uttar Pradesh","Lucknow","Maize",7.5,3.0,400.0
225,1976,12,"Uttar Pradesh","Lucknow","Rice",44.7,41.4,926.17
225,1976,12,"Uttar Pradesh","Lucknow","Wheat",59.6,67.2,1127.52
225,1977,12,"Uttar Pradesh","Lucknow","Barley",3.7,4.1,1108.0
225,1977,12,"Uttar Pradesh","Lucknow","Maize",6.6,3.7,560.61
225,1977,12,"Uttar Pradesh","Lucknow","Rice",43.4,43.1,993.09
225,1977,12,"Uttar Pradesh","Lucknow","Wheat",65.1,95.5,1466.97
225,1978,12,"Uttar Pradesh","Lucknow","Barley",5.4,5.0,926.0
225,1978,12,"Uttar Pradesh","Lucknow","Maize",6.2,3.4,548.39
225,1978,12,"Uttar Pradesh","Lucknow","Rice",47.4,57.0,1202.53
225,1978,12,"Uttar Pradesh","Lucknow","Wheat",64.4,92.2,1431.68
225,1979,12,"Uttar Pradesh","Lucknow","Barley",5.8,2.5,431.0
225,1979,12,"Uttar Pradesh","Lucknow","Maize",6.2,1.8,290.32
225,1979,12,"Uttar Pradesh","Lucknow","Rice",41.2,17.0,412.62
225,1979,12,"Uttar Pradesh","Lucknow","Wheat",67.5,73.0,1081.48
225,1980,12,"Uttar Pradesh","Lucknow","Barley",6.8,8.6,1265.0
225,1980,12,"Uttar Pradesh","Lucknow","Maize",5.0,0.3,60.0
225,1980,12,"Uttar Pradesh","Lucknow","Rice",45.5,39.2,861.54
225,1980,12,"Uttar Pradesh","Lucknow","Wheat",73.1,114.0,1559.51
225,1981,12,"Uttar Pradesh","Lucknow","Barley",2.9,2.9,1000.0
225,1981,12,"Uttar Pradesh","Lucknow","Maize",5.4,2.0,370.37
225,1981,12,"Uttar Pradesh","Lucknow","Rice",46.6,51.4,1103.0
225,1981,12,"Uttar Pradesh","Lucknow","Wheat",75.77,111.3,1468.92
225,1982,12,"Uttar Pradesh","Lucknow","Barley",3.0,2.3,767.0
225,1982,12,"Uttar Pradesh","Lucknow","Maize",5.9,1.4,237.29
225,1982,12,"Uttar Pradesh","Lucknow","Rice",44.3,48.1,1085.78
225,1982,12,"Uttar Pradesh","Lucknow","Wheat",77.4,134.0,1731.27
225,1983,12,"Uttar Pradesh","Lucknow","Barley",4.1,2.9,707.0
225,1983,12,"Uttar Pradesh","Lucknow","Maize",4.0,1.9,475.0
225,1983,12,"Uttar Pradesh","Lucknow","Rice",57.9,81.3,1404.15
225,1983,12,"Uttar Pradesh","Lucknow","Wheat",76.6,119.5,1560.05
225,1984,12,"Uttar Pradesh","Lucknow","Barley",3.3,4.5,1364.0
225,1984,12,"Uttar Pradesh","Lucknow","Maize",4.7,4.3,914.89
225,1984,12,"Uttar Pradesh","Lucknow","Rice",53.7,69.3,1290.5
225,1984,12,"Uttar Pradesh","Lucknow","Wheat",76.8,122.5,1595.05
225,1985,12,"Uttar Pradesh","Lucknow","Barley",3.5,3.6,1029.0
225,1985,12,"Uttar Pradesh","Lucknow","Maize",6.7,4.2,626.87
225,1985,12,"Uttar Pradesh","Lucknow","Rice",55.0,61.9,1125.45
225,1985,12,"Uttar Pradesh","Lucknow","Wheat",73.8,134.0,1815.72
225,1986,12,"Uttar Pradesh","Lucknow","Barley",3.2,3.3,1031.0
225,1986,12,"Uttar Pradesh","Lucknow","Maize",4.7,5.8,1234.04
225,1986,12,"Uttar Pradesh","Lucknow","Rice",45.8,59.0,1288.21
225,1986,12,"Uttar Pradesh","Lucknow","Wheat",72.4,127.0,1754.14
225,1987,12,"Uttar Pradesh","Lucknow","Barley",3.0,3.4,1133.0
225,1987,12,"Uttar Pradesh","Lucknow","Maize",4.3,3.3,767.44
225,1987,12,"Uttar Pradesh","Lucknow","Rice",34.9,37.8,1083.09
225,1987,12,"Uttar Pradesh","Lucknow","Wheat",76.0,132.3,1740.79
225,1988,12,"Uttar Pradesh","Lucknow","Barley",2.2,2.7,1227.0
225,1988,12,"Uttar Pradesh","Lucknow","Maize",4.0,1.5,375.0
225,1988,12,"Uttar Pradesh","Lucknow","Rice",49.3,91.5,1855.98
225,1988,12,"Uttar Pradesh","Lucknow","Wheat",92.7,192.9,2080.91
225,1989,12,"Uttar Pradesh","Lucknow","Barley",2.5,3.2,1280.0
225,1989,12,"Uttar Pradesh","Lucknow","Maize",4.5,3.3,733.33
225,1989,12,"Uttar Pradesh","Lucknow","Rice",47.5,76.9,1618.95
225,1989,12,"Uttar Pradesh","Lucknow","Wheat",79.9,155.6,1947.43
225,1990,12,"Uttar Pradesh","Lucknow","Barley",2.01,2.73,1358.0
225,1990,12,"Uttar Pradesh","Lucknow","Maize",4.66,3.79,813.3
225,1990,12,"Uttar Pradesh","Lucknow","Rice",55.33,93.53,1690.4
225,1990,12,"Uttar Pradesh","Lucknow","Wheat",80.34,166.39,2071.07
225,1991,12,"Uttar Pradesh","Lucknow","Barley",1.91,2.4,1257.0
225,1991,12,"Uttar Pradesh","Lucknow","Maize",4.03,1.1,272.95
225,1991,12,"Uttar Pradesh","Lucknow","Rice",52.18,69.29,1327.9
225,1991,12,"Uttar Pradesh","Lucknow","Wheat",78.56,182.11,2318.1
225,1992,12,"Uttar Pradesh","Lucknow","Barley",1.79,2.08,1162.0
225,1992,12,"Uttar Pradesh","Lucknow","Maize",4.17,3.94,944.84
225,1992,12,"Uttar Pradesh","Lucknow","Rice",55.17,87.86,1592.53
225,1992,12,"Uttar Pradesh","Lucknow","Wheat",77.77,151.3,1945.48
225,1993,12,"Uttar Pradesh","Lucknow","Barley",1.61,2.27,1410.0
225,1993,12,"Uttar Pradesh","Lucknow","Maize",4.11,4.85,1180.05
225,1993,12,"Uttar Pradesh","Lucknow","Rice",53.55,82.57,1541.92
225,1993,12,"Uttar Pradesh","Lucknow","Wheat",80.61,149.33,1852.5
225,1994,12,"Uttar Pradesh","Lucknow","Barley",1.56,2.46,1577.0
225,1994,12,"Uttar Pradesh","Lucknow","Maize",3.95,3.06,774.68
225,1994,12,"Uttar Pradesh","Lucknow","Rice",53.91,61.18,1134.85
225,1994,12,"Uttar Pradesh","Lucknow","Wheat",80.29,182.12,2268.28
225,1995,12,"Uttar Pradesh","Lucknow","Barley",1.44,1.99,1382.0
225,1995,12,"Uttar Pradesh","Lucknow","Maize",4.39,4.89,1113.9
225,1995,12,"Uttar Pradesh","Lucknow","Rice",51.01,95.88,1879.63
225,1995,12,"Uttar Pradesh","Lucknow","Wheat",79.58,176.97,2223.8
225,1996,12,"Uttar Pradesh","Lucknow","Barley",1.25,2.33,1864.0
225,1996,12,"Uttar Pradesh","Lucknow","Maize",4.59,4.12,897.6
225,1996,12,"Uttar Pradesh","Lucknow","Rice",52.82,89.83,1700.68
225,1996,12,"Uttar Pradesh","Lucknow","Wheat",80.86,200.98,2485.53
225,1997,12,"Uttar Pradesh","Lucknow","Barley",1.46,2.28,1562.0
225,1997,12,"Uttar Pradesh","Lucknow","Maize",4.39,4.19,954.44
225,1997,12,"Uttar Pradesh","Lucknow","Rice",53.9,91.91,1705.19
225,1997,12,"Uttar Pradesh","Lucknow","Wheat",81.71,180.06,2203.65
225,1998,12,"Uttar Pradesh","Lucknow","Barley",1.32,2.22,1682.0
225,1998,12,"Uttar Pradesh","Lucknow","Maize",3.76,1.2,319.15
225,1998,12,"Uttar Pradesh","Lucknow","Rice",55.26,91.07,1648.03
225,1998,12,"Uttar Pradesh","Lucknow","Wheat",81.15,159.93,1970.79
225,1999,12,"Uttar Pradesh","Lucknow","Barley",1.16,1.87,1612.0
225,1999,12,"Uttar Pradesh","Lucknow","Maize",3.73,3.65,978.55
225,1999,12,"Uttar Pradesh","Lucknow","Rice",55.49,94.58,1704.45
225,1999,12,"Uttar Pradesh","Lucknow","Wheat",80.85,204.97,2535.19
225,2000,12,"Uttar Pradesh","Lucknow","Barley",1.07,1.82,1701.0
225,2000,12,"Uttar Pradesh","Lucknow","Maize",3.13,2.65,846.65
225,2000,12,"Uttar Pradesh","Lucknow","Rice",51.54,65.35,1267.95
225,2000,12,"Uttar Pradesh","Lucknow","Wheat",95.13,247.81,2604.96
225,2001,12,"Uttar Pradesh","Lucknow","Barley",0.94,1.55,1649.0
225,2001,12,"Uttar Pradesh","Lucknow","Maize",3.18,2.64,830.19
225,2001,12,"Uttar Pradesh","Lucknow","Rice",52.46,90.26,1720.55
225,2001,12,"Uttar Pradesh","Lucknow","Wheat",85.72,213.3,2488.33
225,2002,12,"Uttar Pradesh","Lucknow","Barley",0.78,1.35,1731.0
225,2002,12,"Uttar Pradesh","Lucknow","Maize",2.66,1.41,530.08
225,2002,12,"Uttar Pradesh","Lucknow","Rice",40.76,74.3,1822.87
225,2002,12,"Uttar Pradesh","Lucknow","Wheat",84.41,203.63,2412.39
225,2003,12,"Uttar Pradesh","Lucknow","Barley",0.68,1.26,1853.0
225,2003,12,"Uttar Pradesh","Lucknow","Maize",2.72,2.21,812.5
225,2003,12,"Uttar Pradesh","Lucknow","Rice",48.4,102.43,2116.32
225,2003,12,"Uttar Pradesh","Lucknow","Wheat",85.34,198.41,2324.94
225,2004,12,"Uttar Pradesh","Lucknow","Barley",0.6,0.96,1600.0
225,2004,12,"Uttar Pradesh","Lucknow","Maize",1.79,2.23,1245.81
225,2004,12,"Uttar Pradesh","Lucknow","Rice",42.18,78.45,1859.89
225,2004,12,"Uttar Pradesh","Lucknow","Wheat",84.99,205.68,2420.05
225,2005,12,"Uttar Pradesh","Lucknow","Barley",0.4,0.61,1525.0
225,2005,12,"Uttar Pradesh","Lucknow","Maize",2.93,2.91,993.17
225,2005,12,"Uttar Pradesh","Lucknow","Rice",48.83,93.96,1924.23
225,2005,12,"Uttar Pradesh","Lucknow","Wheat",83.91,198.62,2367.06
225,2006,12,"Uttar Pradesh","Lucknow","Barley",0.34,0.55,1618.0
225,2006,12,"Uttar Pradesh","Lucknow","Maize",2.37,2.6,1097.05
225,2006,12,"Uttar Pradesh","Lucknow","Rice",51.76,99.54,1923.11
225,2006,12,"Uttar Pradesh","Lucknow","Wheat",84.37,225.84,2676.78
225,2007,12,"Uttar Pradesh","Lucknow","Barley",0.26,0.5,1923.0
225,2007,12,"Uttar Pradesh","Lucknow","Maize",2.28,3.36,1473.68
225,2007,12,"Uttar Pradesh","Lucknow","Rice",51.39,94.06,1830.32
225,2007,12,"Uttar Pradesh","Lucknow","Wheat",84.09,216.47,2574.27
225,2008,12,"Uttar Pradesh","Lucknow","Barley",0.24,0.47,1958.0
225,2008,12,"Uttar Pradesh","Lucknow","Maize",1.58,1.91,1208.86
225,2008,12,"Uttar Pradesh","Lucknow","Rice",52.48,111.68,2128.05
225,2008,12,"Uttar Pradesh","Lucknow","Wheat",83.96,229.16,2729.4
225,2009,12,"Uttar Pradesh","Lucknow","Barley",0.26,0.36,1385.0
225,2009,12,"Uttar Pradesh","Lucknow","Maize",1.54,1.94,1259.74
225,2009,12,"Uttar Pradesh","Lucknow","Rice",48.19,106.3,2205.85
225,2009,12,"Uttar Pradesh","Lucknow","Wheat",83.69,228.58,2731.27
225,2010,12,"Uttar Pradesh","Lucknow","Barley",0.24,0.4,1667.0
225,2010,12,"Uttar Pradesh","Lucknow","Maize",1.47,1.44,979.59
225,2010,12,"Uttar Pradesh","Lucknow","Rice",51.54,98.59,1912.88
225,2010,12,"Uttar Pradesh","Lucknow","Wheat",84.63,239.52,2830.2
225,2011,12,"Uttar Pradesh","Lucknow","Barley",0.19,0.44,2316.0
225,2011,12,"Uttar Pradesh","Lucknow","Maize",1.54,1.75,1136.36
225,2011,12,"Uttar Pradesh","Lucknow","Rice",51.58,103.6,2008.53
225,2011,12,"Uttar Pradesh","Lucknow","Wheat",83.48,226.84,2717.3
225,2012,12,"Uttar Pradesh","Lucknow","Barley",0.14,0.27,1929.0
225,2012,12,"Uttar Pradesh","Lucknow","Maize",1.44,2.15,1493.06
225,2012,12,"Uttar Pradesh","Lucknow","Rice",51.14,104.83,2049.86
225,2012,12,"Uttar Pradesh","Lucknow","Wheat",83.39,239.49,2871.93
225,2013,12,"Uttar Pradesh","Lucknow","Barley",0.15,0.38,2533.0
225,2013,12,"Uttar Pradesh","Lucknow","Maize",1.26,2.14,1698.41
225,2013,12,"Uttar Pradesh","Lucknow","Rice",52.16,105.67,2025.88
225,2013,12,"Uttar Pradesh","Lucknow","Wheat",81.36,241.81,2972.1
225,2014,12,"Uttar Pradesh","Lucknow","Barley",0.12,0.16,1333.0
225,2014,12,"Uttar Pradesh","Lucknow","Maize",1.58,1.35,854.43
225,2014,12,"Uttar Pradesh","Lucknow","Rice",54.13,125.84,2324.77
225,2014,12,"Uttar Pradesh","Lucknow","Wheat",79.32,144.51,1821.86
225,2015,12,"Uttar Pradesh","Lucknow","Barley",0.09,0.08,889.0
225,2015,12,"Uttar Pradesh","Lucknow","Maize",1.11,1.38,1243.24
225,2015,12,"Uttar Pradesh","Lucknow","Rice",52.94,107.27,2026.26
225,2015,12,"Uttar Pradesh","Lucknow","Wheat",78.65,176.4,2242.85
225,2016,12,"Uttar Pradesh","Lucknow","Barley",0.13,0.34,2736.0
225,2016,12,"Uttar Pradesh","Lucknow","Maize",2.9,4.66,1606.83
225,2016,12,"Uttar Pradesh","Lucknow","Rice",63.8,124.29,1948.0
225,2016,12,"Uttar Pradesh","Lucknow","Wheat",80.52,228.83,2842.0
225,2017,12,"Uttar Pradesh","Lucknow","Barley",0.22,0.58,2624.0
225,2017,12,"Uttar Pradesh","Lucknow","Maize",1.62,1.88,1166.56
225,2017,12,"Uttar Pradesh","Lucknow","Rice",51.62,139.73,2707.0
225,2017,12,"Uttar Pradesh","Lucknow","Wheat",81.59,266.23,3263.0
226,1966,12,"Uttar Pradesh","Unnao","Barley",53.3,44.1,827.0
226,1966,12,"Uttar Pradesh","Unnao","Maize",31.8,26.3,827.04
226,1966,12,"Uttar Pradesh","Unnao","Rice",69.3,77.4,1116.88
226,1966,12,"Uttar Pradesh","Unnao","Wheat",75.3,73.7,978.75
226,1967,12,"Uttar Pradesh","Unnao","Barley",58.0,65.5,1129.0
226,1967,12,"Uttar Pradesh","Unnao","Maize",33.9,17.6,519.17
226,1967,12,"Uttar Pradesh","Unnao","Rice",70.4,57.8,821.02
226,1967,12,"Uttar Pradesh","Unnao","Wheat",82.7,92.8,1122.13
226,1968,12,"Uttar Pradesh","Unnao","Barley",56.9,39.7,698.0
226,1968,12,"Uttar Pradesh","Unnao","Maize",33.0,26.3,796.97
226,1968,12,"Uttar Pradesh","Unnao","Rice",71.8,77.4,1077.99
226,1968,12,"Uttar Pradesh","Unnao","Wheat",80.0,72.2,902.5
226,1969,12,"Uttar Pradesh","Unnao","Barley",56.6,52.9,935.0
226,1969,12,"Uttar Pradesh","Unnao","Maize",36.5,26.7,731.51
226,1969,12,"Uttar Pradesh","Unnao","Rice",71.4,66.1,925.77
226,1969,12,"Uttar Pradesh","Unnao","Wheat",83.3,80.8,969.99
226,1970,12,"Uttar Pradesh","Unnao","Barley",53.5,53.7,1004.0
226,1970,12,"Uttar Pradesh","Unnao","Maize",36.4,35.0,961.54
226,1970,12,"Uttar Pradesh","Unnao","Rice",68.7,48.1,700.15
226,1970,12,"Uttar Pradesh","Unnao","Wheat",97.6,121.6,1245.9
226,1972,12,"Uttar Pradesh","Unnao","Barley",51.0,56.5,1108.0
226,1972,12,"Uttar Pradesh","Unnao","Maize",31.8,46.8,1471.7
226,1972,12,"Uttar Pradesh","Unnao","Rice",68.6,42.7,622.45
226,1972,12,"Uttar Pradesh","Unnao","Wheat",100.8,111.6,1107.14
226,1974,12,"Uttar Pradesh","Unnao","Barley",48.5,53.8,1109.0
226,1974,12,"Uttar Pradesh","Unnao","Maize",34.4,25.8,750.0
226,1974,12,"Uttar Pradesh","Unnao","Rice",68.0,54.5,801.47
226,1974,12,"Uttar Pradesh","Unnao","Wheat",109.9,140.7,1280.25
226,1975,12,"Uttar Pradesh","Unnao","Barley",51.5,73.9,1435.0
226,1975,12,"Uttar Pradesh","Unnao","Maize",35.2,32.2,914.77
226,1975,12,"Uttar Pradesh","Unnao","Rice",75.4,84.6,1122.02
226,1975,12,"Uttar Pradesh","Unnao","Wheat",107.4,155.6,1448.79
226,1976,12,"Uttar Pradesh","Unnao","Barley",38.2,42.4,1110.0
226,1976,12,"Uttar Pradesh","Unnao","Maize",40.9,25.2,616.14
226,1976,12,"Uttar Pradesh","Unnao","Rice",79.0,70.3,889.87
226,1976,12,"Uttar Pradesh","Unnao","Wheat",119.5,144.9,1212.55
226,1977,12,"Uttar Pradesh","Unnao","Barley",35.3,43.9,1244.0
226,1977,12,"Uttar Pradesh","Unnao","Maize",39.3,31.7,806.62
226,1977,12,"Uttar Pradesh","Unnao","Rice",75.6,87.2,1153.44
226,1977,12,"Uttar Pradesh","Unnao","Wheat",112.5,138.8,1233.78
226,1978,12,"Uttar Pradesh","Unnao","Barley",34.9,44.6,1278.0
226,1978,12,"Uttar Pradesh","Unnao","Maize",39.0,32.1,823.08
226,1978,12,"Uttar Pradesh","Unnao","Rice",93.0,107.6,1156.99
226,1978,12,"Uttar Pradesh","Unnao","Wheat",125.1,171.4,1370.1
226,1979,12,"Uttar Pradesh","Unnao","Barley",31.5,27.2,863.0
226,1979,12,"Uttar Pradesh","Unnao","Maize",36.7,20.2,550.41
226,1979,12,"Uttar Pradesh","Unnao","Rice",66.5,45.5,684.21
226,1979,12,"Uttar Pradesh","Unnao","Wheat",127.6,142.5,1116.77
226,1980,12,"Uttar Pradesh","Unnao","Barley",26.7,33.7,1262.0
226,1980,12,"Uttar Pradesh","Unnao","Maize",29.9,2.8,93.65
226,1980,12,"Uttar Pradesh","Unnao","Rice",81.3,69.9,859.78
226,1980,12,"Uttar Pradesh","Unnao","Wheat",151.2,251.9,1666.01
226,1981,12,"Uttar Pradesh","Unnao","Barley",23.2,16.5,711.0
226,1981,12,"Uttar Pradesh","Unnao","Maize",30.7,21.0,684.04
226,1981,12,"Uttar Pradesh","Unnao","Rice",87.7,115.6,1318.13
226,1981,12,"Uttar Pradesh","Unnao","Wheat",143.4,197.2,1375.17
226,1982,12,"Uttar Pradesh","Unnao","Barley",20.7,31.8,1536.0
226,1982,12,"Uttar Pradesh","Unnao","Maize",31.6,9.2,291.14
226,1982,12,"Uttar Pradesh","Unnao","Rice",83.4,88.5,1061.15
226,1982,12,"Uttar Pradesh","Unnao","Wheat",152.2,264.4,1737.19
226,1983,12,"Uttar Pradesh","Unnao","Barley",17.9,21.7,1212.0
226,1983,12,"Uttar Pradesh","Unnao","Maize",30.4,28.3,930.92
226,1983,12,"Uttar Pradesh","Unnao","Rice",88.2,111.3,1261.9
226,1983,12,"Uttar Pradesh","Unnao","Wheat",155.7,275.9,1772.0
226,1984,12,"Uttar Pradesh","Unnao","Barley",18.9,17.4,921.0
226,1984,12,"Uttar Pradesh","Unnao","Maize",31.7,47.7,1504.73
226,1984,12,"Uttar Pradesh","Unnao","Rice",90.4,83.1,919.25
226,1984,12,"Uttar Pradesh","Unnao","Wheat",153.2,261.1,1704.31
226,1985,12,"Uttar Pradesh","Unnao","Barley",17.6,17.1,972.0
226,1985,12,"Uttar Pradesh","Unnao","Maize",38.2,41.6,1089.01
226,1985,12,"Uttar Pradesh","Unnao","Rice",94.4,88.2,934.32
226,1985,12,"Uttar Pradesh","Unnao","Wheat",152.7,259.4,1698.76
226,1986,12,"Uttar Pradesh","Unnao","Barley",16.5,14.8,897.0
226,1986,12,"Uttar Pradesh","Unnao","Maize",36.8,34.7,942.93
226,1986,12,"Uttar Pradesh","Unnao","Rice",87.0,97.8,1124.14
226,1986,12,"Uttar Pradesh","Unnao","Wheat",150.4,258.4,1718.09
226,1987,12,"Uttar Pradesh","Unnao","Barley",16.0,22.9,1431.0
226,1987,12,"Uttar Pradesh","Unnao","Maize",30.0,17.3,576.67
226,1987,12,"Uttar Pradesh","Unnao","Rice",54.0,47.3,875.93
226,1987,12,"Uttar Pradesh","Unnao","Wheat",163.9,319.9,1951.8
226,1988,12,"Uttar Pradesh","Unnao","Barley",14.9,20.1,1349.0
226,1988,12,"Uttar Pradesh","Unnao","Maize",32.1,23.9,744.55
226,1988,12,"Uttar Pradesh","Unnao","Rice",91.0,155.9,1713.19
226,1988,12,"Uttar Pradesh","Unnao","Wheat",176.0,365.8,2078.41
226,1989,12,"Uttar Pradesh","Unnao","Barley",13.3,17.1,1286.0
226,1989,12,"Uttar Pradesh","Unnao","Maize",32.5,30.3,932.31
226,1989,12,"Uttar Pradesh","Unnao","Rice",73.8,87.1,1180.22
226,1989,12,"Uttar Pradesh","Unnao","Wheat",174.2,315.0,1808.27
226,1990,12,"Uttar Pradesh","Unnao","Barley",11.76,13.23,1125.0
226,1990,12,"Uttar Pradesh","Unnao","Maize",33.86,40.9,1207.91
226,1990,12,"Uttar Pradesh","Unnao","Rice",90.11,138.46,1536.57
226,1990,12,"Uttar Pradesh","Unnao","Wheat",169.96,308.44,1814.78
226,1991,12,"Uttar Pradesh","Unnao","Barley",10.77,10.67,991.0
226,1991,12,"Uttar Pradesh","Unnao","Maize",31.71,14.35,452.54
226,1991,12,"Uttar Pradesh","Unnao","Rice",93.0,118.55,1274.73
226,1991,12,"Uttar Pradesh","Unnao","Wheat",172.17,370.89,2154.21
226,1992,12,"Uttar Pradesh","Unnao","Barley",10.5,10.62,1011.0
226,1992,12,"Uttar Pradesh","Unnao","Maize",34.13,41.38,1212.42
226,1992,12,"Uttar Pradesh","Unnao","Rice",84.71,119.41,1409.63
226,1992,12,"Uttar Pradesh","Unnao","Wheat",176.03,339.54,1928.88
226,1993,12,"Uttar Pradesh","Unnao","Barley",8.53,10.14,1189.0
226,1993,12,"Uttar Pradesh","Unnao","Maize",31.75,20.3,639.37
226,1993,12,"Uttar Pradesh","Unnao","Rice",74.36,96.82,1302.04
226,1993,12,"Uttar Pradesh","Unnao","Wheat",186.9,348.29,1863.51
226,1994,12,"Uttar Pradesh","Unnao","Barley",8.33,11.05,1327.0
226,1994,12,"Uttar Pradesh","Unnao","Maize",32.33,41.32,1278.07
226,1994,12,"Uttar Pradesh","Unnao","Rice",87.56,123.15,1406.46
226,1994,12,"Uttar Pradesh","Unnao","Wheat",191.53,432.23,2256.72
